 L_T1, L_T2, L_T3, L_T4, L_T5, L_T6, L_T7, F_PU1, S_PU1, F_PU2, S_PU2, F_PU3, S_PU3, F_PU4, S_PU4, F_PU5, S_PU5, F_PU6, S_PU6, F_PU7, S_PU7, F_PU8, S_PU8, F_PU9, S_PU9, F_PU10, S_PU10, F_PU11, S_PU11, F_V2, S_V2, P_J280, P_J269, P_J300, P_J256, P_J289, P_J415, P_J302, P_J306, P_J307, P_J317, P_J14, P_J422, ATT_FLAG
1.28192867945222,4.553310991206574,5.383494370903849,3.23252814548076,2.455673456433619,5.02,2.6695839136687334,96.22501073541876,1.0,96.24501073541876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9404729560559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37053621104222,1.0,2.98,34.999150127893905,30.704608577137094,76.32916782733747,30.665141016785356,88.5708852709932,32.65604021582816,63.31058176658498,32.65604021582816,59.010049326936716,33.29875174100621,32.3987517410062,1
1.5185014741464486,4.757927641233945,3.6481560810187728,3.641147665825008,2.5198830466571525,5.12091922604018,2.6658607493687563,98.24598316961247,1.0,98.26598316961247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0316154791964,1.0,0.0,0.0,35.298044594576794,1.0,0.0,0.0,30.894139250631245,1.0,0.0,0.0,64.30976062641344,1.0,2.97,33.91574379602591,29.72103071248216,68.54652966802064,29.681030712482162,85.02343206367328,19.332523771434843,80.7951699631134,19.22033992622681,66.28320909078933,32.17103071248216,31.271030712482162,1
4.066853256026032,1.741911061576411,3.9166892506580426,2.743918911687289,3.547075334514703,5.37313706512052,1.7817567350618673,113.06034736844288,1.0,0.0,0.0,0.0,0.0,33.32288595007151,1.0,0.0,0.0,0.0,0.0,48.0629246654853,1.0,36.36006775197412,1.0,0.0,0.0,7.965008341001936,0.31370651205206523,7.952460080519854,0.31370651205206523,0.0,0.0,2.99,25.72649620872971,21.7438801962735,86.58122600354412,21.79701726139402,82.79822390723123,24.478465878567405,83.95500994642374,24.390628055192828,61.95952573618111,38.14551164138116,23.482702586996627,1
4.5,1.35069235491916,3.8359782549849255,3.5827339305398733,3.6117131427295166,5.454872401523706,4.309052448128251,44.187308872979,1.0,44.189787606566284,1.0,0.0,0.0,33.81528590006577,1.0,0.0,0.0,0.0,0.0,46.94829868698274,1.0,10.410681066593792,0.24787335872842364,0.0,0.0,8.630950350923712,0.24787335872842364,0.0,0.0,0.0,0.0,2.9975212664127158,59.65657597220604,21.425564756442864,85.5035350105344,21.485564756442866,84.49110585346122,64.72230354556852,70.68945691601002,64.68760127534654,64.99350683577975,74.14302913195938,23.163086022855584,1
4.143725956906395,2.3870131875713647,3.586959150827617,2.710703119981928,3.3146394338850778,5.400474750737257,1.7837259569063952,114.14442907688833,1.0,0.0,0.0,0.0,0.0,33.7256069476075,1.0,0.0,0.0,0.0,0.0,48.26862978453198,1.0,33.95954326151066,1.0,0.0,0.0,25.119771630755327,1.0,25.079771630755328,1.0,0.0,0.0,2.99,25.11231971694254,22.316310067589438,86.54859376003614,22.376310067589436,83.00579929235636,16.575570923111677,80.40137021546802,16.295570923111676,80.21718752007229,37.57022836924467,24.07328723066497,1
1.3663588722498952,4.417891207243596,3.8768829247614445,3.4088669957450652,2.067681586238976,5.252003982254095,3.1479635237652244,98.13229850249054,1.0,98.15229850249055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0315323349937,1.0,0.0,0.0,35.36651608800336,1.0,0.0,0.0,30.280955877230998,1.0,0.0,0.0,66.66715227957748,1.0,2.97,33.97477413200504,29.447996017745904,69.50225342579967,29.4043548899958,84.7549313477585,19.454931347758503,80.79738706600251,19.34857247550861,68.3740676983196,31.90891940099622,31.00891940099622,1
3.7791761438564793,5.023149044801636,4.628081297164529,3.8453911596090964,2.817851843541427,5.213972900945157,3.6108238561435204,88.84954997618443,1.0,88.86388782602691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69635051102683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,38.88148156458573,28.12917614385648,75.28470279873979,28.094838294014004,87.9187587735356,36.741553753938156,63.37269013755543,36.741553753938156,60.14512016906067,45.577580852992995,29.494838294014006,1
2.544267033940352,4.8344934254967065,4.185494620860942,3.4061829426738535,3.2985607816639115,5.072377838990059,2.454442804428794,91.7850565978891,1.0,91.80499402317882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92632004573674,1.0,36.26075089652318,1.0,0.0,0.0,32.087872459851006,1.0,0.0,0.0,0.0,0.0,2.98,37.362628137831116,27.93399282781459,70.54131406891557,27.893992827814586,87.28197848344377,23.80818533340232,83.56687126448676,23.67824790811259,66.64575687334435,41.94799760927153,29.294055402524855,1
4.454568601050883,4.299213698151008,3.9057954192435513,3.4774262842016572,2.545766288613491,5.217622859663905,2.928340004411834,90.3119839894116,1.0,90.3226028464284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.940975313200404,0.9381142983195248,0.0,0.0,31.69302512798296,1.0,0.0,0.0,0.0,0.0,2.98,38.132770291260584,29.299213698151007,71.56506737865467,29.299213698151007,62.774743384831254,24.2215107855451,82.43883855685297,24.100891928528295,68.43097198147031,41.91739715357159,30.48921369815101,1
4.561123788239853,4.261691385284844,3.586448944112,2.9622190529400365,2.565077011774238,5.467475755882716,3.901289217638459,91.12038790587654,1.0,91.13503422646473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85181688529365,1.0,35.442552767656956,1.0,0.0,0.0,28.28604963238532,1.0,11.573984585165068,0.4646320588183488,0.0,0.0,2.98,37.70586708529717,27.28704506469666,70.58309184116227,27.241691385284845,84.87805761469754,21.161500288266275,82.38054192942502,20.977159158855336,75.53527951464294,41.35173417059435,28.661691385284843,1
3.873553368803207,2.5566970277324543,4.5662142072786605,3.3203390395135735,2.5607859147323118,5.322089375043747,3.763089741076665,93.65457170745366,1.0,93.67457170745365,1.0,0.0,0.0,34.436821615945426,1.0,0.0,0.0,0.0,0.0,49.192464359792375,1.0,0.0,0.0,0.0,0.0,31.88424942044788,1.0,0.0,0.0,105.93415589703108,1.0,2.98,36.37073199687973,27.461196844715996,90.51171439029511,27.526857561180478,86.42891099098917,29.83919611265016,62.25569666169954,29.720517545579124,73.25593030572739,30.56628609774877,29.66628609774877,1
1.959767528886505,4.4116137038798,4.807921353893209,3.221846174993295,1.7790119977676464,5.1004068244486165,3.10393841501475,95.88924446888115,1.0,95.90675899832574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3375862411376316,0.7514529444593436,36.43510077058223,1.0,0.0,0.0,7.6105108406549,0.24854705554065637,0.0,0.0,60.0465809028709,1.0,2.98,35.18040682444862,31.839593175551382,74.21960676946604,31.839593175551382,65.77623593832037,25.128892020091183,84.5116990094875,25.10155184398171,61.932475618760456,34.08213676388517,33.18213676388516,1
0.9979179191774377,3.237712717121032,3.8632265922209013,4.179002310058767,2.430410404112812,5.4036069360752075,2.9455722556991693,98.05041040411281,1.0,98.0704104041128,1.0,0.0,0.0,35.277477454806125,1.0,0.0,0.0,0.0,0.0,49.21425260250293,1.0,4.385207571104249,0.13196531962396174,0.0,0.0,24.909706357085792,1.0,24.86970635708579,1.0,78.08900231005876,1.0,2.97,34.02111445113983,27.597712717121034,89.22184855842536,27.667712717121034,86.51580577809636,21.726506345287973,62.997077490199565,21.457825998484214,85.89196183978854,30.535073410728554,29.635073410728552,1
4.239614079314872,2.6832022274119307,3.4797171946697123,2.7329002784264915,3.222617473096204,5.311845631725949,1.889877740990008,114.33435998946732,1.0,0.0,0.0,0.0,0.0,34.336629829188695,1.0,0.0,0.0,0.0,0.0,48.26567829784299,1.0,33.86618647753811,1.0,0.0,0.0,25.224482248477305,1.0,25.184482248477305,1.0,0.0,0.0,2.99,24.999594935659722,22.53898364060976,85.73442481751185,22.598983640609763,83.22947267664972,16.436958318908367,80.42484902550727,16.156958318908366,79.82562086687753,37.50144056738567,24.304379133122463,1
1.2249994240022961,4.692220942227324,3.15500287998852,3.249443612447761,2.8166685866590133,5.101389240887486,2.0280543715602755,98.060276465783,1.0,98.080276465783,1.0,0.0,0.0,36.87193986846268,1.0,0.0,0.0,50.79805091557405,1.0,0.0,0.0,35.14860960711711,1.0,0.0,0.0,30.96305494755798,1.0,0.0,0.0,68.69251007995982,1.0,2.97,34.01277848177497,28.751110471113662,87.5308409173031,28.821110471113663,84.62528625774398,19.318611911107922,81.03417002665327,19.200556387552236,66.03111392709988,31.66722151822503,30.76722151822503,1
2.681658101735296,4.571286444675502,3.7777072627169117,3.3939794179344043,2.8455174357618027,5.179571185108166,1.5104002359758137,94.37126927109558,1.0,94.39033730989995,1.0,0.0,0.0,35.95214407445917,1.0,0.0,0.0,0.0,0.0,49.84838765076064,1.0,35.792795883586884,1.0,0.0,0.0,31.48068038804373,1.0,0.0,0.0,90.21436824857412,1.0,2.98,35.98868497640848,28.979674095436145,89.41022299423588,29.04874213424052,86.67289879391485,22.19863922391254,82.79304745673878,22.08863922391254,67.15312178815073,32.00060605663177,31.100606056631772,1
4.777066976791539,3.6639826026145164,3.3755569717235994,2.9092594952872664,2.9971893321176286,5.4220057991284945,2.9945363879600166,87.28729894193133,1.0,87.29729894193133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.91262394851514,1.0,37.401394022498046,1.0,0.0,0.0,32.113615536636246,1.0,0.0,0.0,0.0,0.0,2.98,39.69176746123251,26.685772686733305,68.70657118273098,26.635772686733304,84.15462974764363,26.4563392175912,84.08311974257569,26.338129301709987,69.11005799128495,44.69958131549298,28.055772686733302,1
4.458966036863079,1.6592707106686497,5.067662357484226,4.011493536226339,3.6905294882166935,5.5,3.679600397770687,94.1454045743629,1.0,94.1654045743629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.847437543073106,1.0,35.5779670312898,1.0,0.0,0.0,30.59880119331206,1.0,0.0,0.0,101.04683332022408,1.0,2.98,36.11076424689499,28.368401591082748,72.75435072269164,28.32840159108275,85.95842660437923,23.063796221178475,84.03112889156067,22.952162854697583,70.99779224347161,31.030234758678297,30.130234758678295,1
1.0333069186915391,3.4672670947030895,3.841089098909616,3.0244356395638463,3.5568119471965347,5.119960378037309,2.6794259866053713,97.628831657165,1.0,97.648831657165,1.0,0.0,0.0,35.49431677367577,1.0,0.0,0.0,49.53661383738308,1.0,0.0,0.0,36.59881235124805,1.0,0.0,0.0,6.833102748105335,0.2217819781923186,0.0,0.0,78.41295234128489,1.0,2.97,34.24447526152654,27.811781978192318,89.05089098909616,27.87399979797424,86.16077212320808,24.08813978801109,83.15627755576459,24.063743770409936,59.222413909337796,30.742910699064627,29.842910699064625,1
4.297278595012083,3.175068996214355,3.1476331869804253,4.31919126722088,2.8681257713774775,5.5,3.0863318698042526,90.6182043784884,1.0,90.6382043784884,1.0,0.0,0.0,23.2850377348526,0.6824454201304982,0.0,0.0,0.0,0.0,48.3610654958434,1.0,0.0,0.0,0.0,0.0,32.17824454201305,1.0,0.0,0.0,0.0,0.0,2.98,37.96836331264862,24.08854146860198,81.71804200445143,24.123610464816334,84.57228820590865,32.95102533231876,62.648007000741906,32.83102533231875,75.46216943527308,44.05116332474746,25.724695182452873,1
2.3763492443047105,2.015152899814201,4.0781920562526865,3.0255633040445917,2.616620175732449,5.5,4.618157188052024,120.08057673105614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07372049209661,1.0,0.0,0.0,34.95703057996284,1.0,0.0,0.0,29.521912548349302,1.0,0.0,0.0,69.37646987726184,1.0,2.99,21.701947416549967,27.144812231985135,71.3080605976276,27.104812231985136,84.34996513179934,18.559353532542534,80.600104604602,18.449353532542535,69.9754586994426,29.615187768014863,28.715187768014864,1
2.0908760678663527,5.3878831393203885,4.690291919360589,3.606861305389108,2.0946715616770324,5.321240870259405,3.9445254858275183,91.96620427385088,1.0,91.98532836087682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.21467140678474,1.0,0.0,0.0,2.7696368239760254,0.0875912974059464,0.0,0.0,0.0,0.0,2.98,37.265839471457824,30.387883139320387,74.30357645748256,30.387883139320387,66.49248150818038,30.421094484625307,86.48897793373028,30.41058352893659,60.83087637765094,43.04664226906098,31.577883139320388,1
4.240462310186866,4.6505460653271635,4.441445227775761,4.263596649794388,2.689126295476538,5.038882411420537,2.7133782236635224,93.45546065327164,1.0,93.47456149082304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48160535669147,1.0,0.0,0.0,0.0,0.0,33.15978157386913,1.0,0.0,0.0,0.0,0.0,2.98,36.47985794764454,27.77245360328979,75.32529314299104,27.73245360328979,87.97093200173862,33.36220971923379,62.55773936491594,33.23220971923379,72.33488174865445,44.90062982046746,29.134251928186984,1
3.5963798596562,4.674202517542975,4.594665923930014,4.02481809061349,3.5913833128245063,5.360430210515699,2.8411384648636226,95.9539576695821,1.0,95.97395766958209,1.0,0.0,0.0,35.558524005898086,1.0,0.0,0.0,0.0,0.0,50.232177342113225,1.0,33.979351231058146,1.0,0.0,0.0,26.076028517744685,1.0,19.942874455411363,0.8067505847658318,81.99271961710446,1.0,2.98,35.14898741228512,29.042270023390635,90.16058928353578,29.112270023390632,86.00178032746886,17.561707029389574,81.31929174565207,17.3206944416747,78.26411117207728,32.01386498830468,31.113864988304684,1
4.004944081204046,0.5761789401470525,4.794268410220578,3.0236509807490752,2.5147740021001743,5.083145388869481,2.6007292670634112,95.48668453202664,1.0,95.50668453202664,1.0,0.0,0.0,33.84921249142462,1.0,0.0,0.0,0.0,0.0,48.965055918795954,1.0,35.81808947007353,1.0,0.0,0.0,31.20213420511029,1.0,0.0,0.0,114.05780755337774,1.0,2.98,35.391404938046875,25.756178940147052,89.79382105985295,25.816178940147054,85.14606710255515,22.697190123906243,83.25252795939798,22.58668453202665,68.61573158977941,28.90668453202665,28.006684532026647,1
4.809685529515391,3.635291403935385,3.5887530369221574,2.839726203183541,3.292062894096922,5.5,4.246340458102773,94.96054759363291,1.0,94.98054759363292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.211789097280466,1.0,35.71684737806754,1.0,0.0,0.0,30.77062348153892,1.0,0.0,0.0,89.11170229051386,1.0,2.98,35.67478448397062,29.523111948264308,69.01334507141262,29.48311194826431,84.40953375370339,22.38910272164462,83.10805366747724,22.275367291841388,69.75493625978262,32.11817022905139,31.21817022905139,1
1.4622831597497181,4.594792059810683,3.9643920924627003,3.627439586664525,2.2540890822396884,5.491380198504733,4.20258616997273,97.43805545071714,1.0,97.45805545071715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.49927126579175,1.0,0.0,0.0,35.459548519377506,1.0,0.0,0.0,30.060425723985237,1.0,0.0,0.0,68.11649118156909,1.0,2.97,34.34884554180651,29.673073250839078,70.8404931502904,29.63019998367399,86.02165745209048,19.858845541806513,81.02250890006097,19.745972274641424,69.53424362206322,32.1373267165089,31.2373267165089,1
4.181834879049896,4.913469274164785,4.511798145140125,3.723796774215257,3.173088225818391,5.193987298388453,3.266911774181609,91.94323205632,1.0,91.9604345966423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63849262100057,1.0,0.0,0.0,0.0,0.0,9.33232548477621,0.279745967769071,0.0,0.0,0.0,0.0,2.98,37.27335221781113,28.02549467738788,74.43761036281666,27.985494677387877,87.91326879022978,35.360725362783015,63.34722931447027,35.32435838697304,62.50923104868288,44.91610298381724,29.39108959674326,1
3.245398379525877,1.7519224562976181,4.98247890831217,3.6773608869963623,1.762599061830771,5.4198397953085315,3.8469203240948247,115.41515807248868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58331479717637,0.33199829423776517,0.0,0.0,0.0,0.0,0.0,0.0,10.514385978510024,0.33199829423776517,0.0,0.0,76.73224027279755,1.0,2.99,24.384201108745454,29.31476608957118,75.02500213220279,29.30148615780167,73.55505238370942,29.404005117286705,61.891602046914684,29.364165321978174,62.22437577817626,31.701005543727263,30.801005543727264,1
0.9418577883793336,3.0467296870547234,3.470469242915194,3.1144170432212777,3.402564050662305,5.358374435168083,3.5912916169718736,98.41174647242599,1.0,98.43174647242598,1.0,0.0,0.0,35.58580079286506,1.0,0.0,0.0,49.74115152609636,1.0,0.0,0.0,34.776042608053196,1.0,0.0,0.0,29.76719892996992,1.0,0.0,0.0,78.09485170330889,1.0,2.97,33.82418481967386,27.325220233996514,88.37570866019315,27.388592271254417,85.2632655171249,19.448954994036622,81.80431052308829,19.34221091952082,70.02236060203705,30.26510412222281,29.365104122222807,1
3.792341529629127,2.6235057958559906,3.5050970462187263,3.246015519704387,2.7366106019269103,5.5,4.456998690669198,92.24098317096481,1.0,92.2609831709648,1.0,0.0,0.0,29.36648082243813,0.8706338814834905,0.0,0.0,48.191500654665404,1.0,0.0,0.0,35.80657180266594,1.0,0.0,0.0,30.413777486815377,1.0,0.0,0.0,0.0,0.0,2.98,37.12209573688793,22.98230273036816,85.12398428803037,23.038072457331346,83.9002457927412,22.749857703998913,83.31706338814834,22.639857703998914,71.30758087184894,40.505032348739576,24.683143605331885,1
0.8956382723732936,2.79637397535534,3.5417243300911725,3.087455658884421,3.5046321485089766,5.398816511673369,3.8079455982501864,98.45122564234781,1.0,98.4712256423478,1.0,0.0,0.0,35.35855483916869,1.0,0.0,0.0,49.54664439623761,1.0,0.0,0.0,34.70863914721105,1.0,0.0,0.0,29.588098305446515,1.0,0.0,0.0,79.5498035509157,1.0,2.97,33.80300087483776,27.11241787905204,88.56540125713461,27.17482700972648,85.43081126264681,19.474953471790023,81.94585779085679,19.370135210441134,70.62706593644941,30.05519048702871,29.155190487028708,1
0.781769446257232,2.9928375689967908,3.5035106771897033,3.841825876906753,2.5055340613697794,5.5,3.2773035076270114,98.47393390706111,1.0,98.49393390706112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3536517538135,1.0,35.97901652323472,1.0,0.0,0.0,31.03735993827653,1.0,0.0,0.0,91.17792018517041,1.0,2.98,33.78893187726044,29.049185815183286,69.52682790670741,29.009185815183283,85.64915759985853,22.06005643064952,82.32109633806432,21.942781138347268,68.53522369279742,31.649185815183284,30.749185815183285,1
2.4837150391021656,2.659708541281104,4.185499340785605,3.9675129484806795,3.1155984556146072,5.5,4.041087437615669,96.08062435257597,1.0,96.09062435257596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74013019118263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.946352999373204,1.0,0.0,0.0,87.04700395528637,1.0,2.98,35.07968782371202,28.537200772192698,72.71515020237588,28.4972007721927,86.37850127126734,27.702174875231336,62.562367219121235,27.591862698943356,74.2850096524087,31.108449477344628,30.20844947734463,1
3.7478058363405875,2.9087780515035284,5.043291943922057,4.433451389241853,3.6186016660736873,5.5,3.7568322243117693,92.90341611215588,1.0,92.92035416772556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.900124168233827,1.0,0.0,0.0,79.93439251791645,1.0,2.98,36.769415832782705,32.222158886573446,74.9064597196103,32.222158886573446,65.35162693655217,30.17794694468446,63.53378721999149,30.061008889114785,73.65679555035993,34.56072527556116,33.66072527556116,1
3.8921133823345127,3.927486131230225,3.4558784102628364,3.4569833574762696,3.5747734630494032,5.306533171188246,2.593820503007424,91.20803860483694,1.0,91.21803860483693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.52256356862254,1.0,36.32447237631966,1.0,0.0,0.0,31.51060217345948,1.0,0.0,0.0,0.0,0.0,2.98,37.664925450220856,26.974069002271232,69.65824029186116,26.929596625951568,85.19683137030482,24.04502484992638,83.68055247360671,23.929497226246045,68.88950011385921,42.07135633409041,28.344069002271233,1
3.671112991213472,3.1553110474870456,4.48785019014715,3.0743630968507776,2.7610495140683935,5.411337283443523,4.218036396090154,93.93319932392124,1.0,93.95319932392124,1.0,0.0,0.0,34.62402454575959,1.0,0.0,0.0,0.0,0.0,49.26647482041658,1.0,0.0,0.0,0.0,0.0,31.305226404976167,1.0,0.0,0.0,101.12129917820415,1.0,2.98,36.22488785388497,27.87696149116373,90.61619974647047,27.944798985881864,86.70536182920311,29.523563265870468,62.488611934840414,29.409238255306736,74.98864579563522,30.949399070391706,30.049399070391708,1
3.957852908064737,1.2596920375465643,4.657056240130571,3.0209200450319575,2.412208300193115,5.5,3.6228213433537237,91.63190129832176,1.0,91.65190129832176,1.0,0.0,0.0,7.03568564390564,0.20858836774105072,0.0,0.0,48.60858932832314,1.0,0.0,0.0,36.04490818761322,1.0,0.0,0.0,30.228404742967495,1.0,0.0,0.0,0.0,0.0,2.98,37.4398775834843,23.710552795484844,75.11385612024468,23.693497515936357,83.74797532458045,23.10736228141983,83.25085883677411,22.997362281419832,72.26754686677548,40.88901874671019,25.15981637522644,1
